id,food_code,component,unity,value
54460,BRC0612F,Magnésio,mg,25.80
54461,BRC0612F,Fósforo,mg,209.00
54462,BRC0612F,Potássio,mg,387.00
54463,BRC0612F,Manganês,mg,0.02
54464,BRC0612F,Zinco,mg,3.98
54465,BRC0612F,Cobre,mg,0.06
54466,BRC0612F,Selênio,mcg,4.55
54467,BRC0612F,Vitamina A (RE),mcg,4.16
54468,BRC0612F,Vitamina A (RAE),mcg,4.16
54469,BRC0612F,Vitamina D,mcg,0.13
54470,BRC0612F,Alfa-tocoferol (Vitamina E),mg,0.61
54471,BRC0612F,Tiamina,mg,0.11
54472,BRC0612F,Riboflavina,mg,0.09
54473,BRC0612F,Niacina,mg,4.03
54474,BRC0612F,Vitamina B6,mg,0.01
54475,BRC0612F,Vitamina B12,mcg,2.65
54476,BRC0612F,Vitamina C,mg,0.45
54477,BRC0612F,Equivalente de folato,mcg,12.70
54478,BRC0612F,Sal de adição,g,0.45
54479,BRC0612F,Açúcar de adição,g,0.00
54480,BRC0612F,Gordura de adição,g,0.00
54481,BRC0612F,Proteína vegetal,g,0.00
54482,BRC0612F,Proteína animal,g,0.00
54483,BRC0611F,Energia,kJ,856.00
54484,BRC0611F,Energia,kcal,204.00
54485,BRC0611F,Umidade,g,59.60
54486,BRC0611F,Carboidrato total,g,0.75
54487,BRC0611F,Carboidrato disponível,g,0.61
54488,BRC0611F,Proteína,g,28.40
54489,BRC0611F,Lipídios,g,9.80
54490,BRC0611F,Fibra alimentar,g,0.14
54491,BRC0611F,Álcool,g,0.00
54492,BRC0611F,Cinzas,g,1.41
54493,BRC0611F,Colesterol,mg,66.30
54494,BRC0611F,Ácidos graxos saturados,g,3.92
54495,BRC0611F,Ácidos graxos monoinsaturados,g,3.90
54496,BRC0611F,Ácidos graxos poliinsaturados,g,0.83
54497,BRC0611F,Ácidos graxos trans,g,0.19
54498,BRC0611F,Cálcio,mg,4.82
54499,BRC0611F,Ferro,mg,2.48
54500,BRC0611F,Sódio,mg,54.00
54501,BRC0611F,Magnésio,mg,25.90
54502,BRC0611F,Fósforo,mg,210.00
54503,BRC0611F,Potássio,mg,389.00
54504,BRC0611F,Manganês,mg,0.02
54505,BRC0611F,Zinco,mg,4.00
54506,BRC0611F,Cobre,mg,0.06
54507,BRC0611F,Selênio,mcg,4.57
54508,BRC0611F,Vitamina A (RE),mcg,4.18
54509,BRC0611F,Vitamina A (RAE),mcg,4.18
54510,BRC0611F,Vitamina D,mcg,0.13
54511,BRC0611F,Alfa-tocoferol (Vitamina E),mg,0.61
54512,BRC0611F,Tiamina,mg,0.11
54513,BRC0611F,Riboflavina,mg,0.09
54514,BRC0611F,Niacina,mg,4.05
54515,BRC0611F,Vitamina B6,mg,0.01
54516,BRC0611F,Vitamina B12,mcg,2.66
54517,BRC0611F,Vitamina C,mg,0.45
54518,BRC0611F,Equivalente de folato,mcg,12.80
54519,BRC0611F,Sal de adição,g,0.00
54520,BRC0611F,Açúcar de adição,g,0.00
54521,BRC0611F,Gordura de adição,g,0.00
54522,BRC0611F,Proteína vegetal,g,0.00
54523,BRC0611F,Proteína animal,g,0.00
54524,BRC0952F,Energia,kJ,581.00
54525,BRC0952F,Energia,kcal,138.00
54526,BRC0952F,Umidade,g,69.20
54527,BRC0952F,Carboidrato total,g,0.00
54528,BRC0952F,Carboidrato disponível,g,0.00
54529,BRC0952F,Proteína,g,25.00
54530,BRC0952F,Lipídios,g,4.20
54531,BRC0952F,Fibra alimentar,g,0.00
54532,BRC0952F,Álcool,g,0.00
54533,BRC0952F,Cinzas,g,1.60
54534,BRC0952F,Colesterol,mg,347.00
54535,BRC0952F,Ácidos graxos saturados,g,1.39
54536,BRC0952F,Ácidos graxos monoinsaturados,g,1.12
54537,BRC0952F,Ácidos graxos poliinsaturados,g,0.31
54538,BRC0952F,Ácidos graxos trans,g,0.00
54539,BRC0952F,Cálcio,mg,12.00
54540,BRC0952F,Ferro,mg,40.00
54541,BRC0952F,Sódio,mg,57.00
54542,BRC0952F,Magnésio,mg,19.00
54543,BRC0952F,Fósforo,mg,305.00
54544,BRC0952F,Potássio,mg,284.00
54545,BRC0952F,Manganês,mg,0.08
54546,BRC0952F,Zinco,mg,2.79
54547,BRC0952F,Cobre,mg,0.92
54548,BRC0952F,Selênio,mcg,91.40
54549,BRC0952F,Vitamina A (RE),mcg,0.00
54550,BRC0952F,Vitamina A (RAE),mcg,0.00
54551,BRC0952F,Vitamina D,mcg,0.00
54552,BRC0952F,Alfa-tocoferol (Vitamina E),mg,0.00
54553,BRC0952F,Tiamina,mg,0.05
54554,BRC0952F,Riboflavina,mg,0.30
54555,BRC0952F,Niacina,mg,5.57
54556,BRC0952F,Vitamina B6,mg,0.04
54557,BRC0952F,Vitamina B12,mcg,5.02
54558,BRC0952F,Vitamina C,mg,50.30
54559,BRC0952F,Equivalente de folato,mcg,4.00
54560,BRC0952F,Sal de adição,g,0.00
54561,BRC0952F,Açúcar de adição,g,0.00
54562,BRC0952F,Gordura de adição,g,0.00
54563,BRC0952F,Proteína vegetal,g,0.00
54564,BRC0952F,Proteína animal,g,25.00
54565,BRC0318F,Energia,kJ,1174.00
54566,BRC0318F,Energia,kcal,282.00
54567,BRC0318F,Umidade,g,51.40
54568,BRC0318F,Carboidrato total,g,3.50
54569,BRC0318F,Carboidrato disponível,g,3.45
54570,BRC0318F,Proteína,g,25.60
54571,BRC0318F,Lipídios,g,18.40
54572,BRC0318F,Fibra alimentar,g,0.05
54573,BRC0318F,Álcool,g,0.00
54574,BRC0318F,Cinzas,g,1.12
54575,BRC0318F,Colesterol,mg,100.00
54576,BRC0318F,Ácidos graxos saturados,g,8.07
54577,BRC0318F,Ácidos graxos monoinsaturados,g,7.53
54578,BRC0318F,Ácidos graxos poliinsaturados,g,0.82
54579,BRC0318F,Ácidos graxos trans,g,0.25
54580,BRC0318F,Cálcio,mg,38.40
54581,BRC0318F,Ferro,mg,2.18
54582,BRC0318F,Sódio,mg,84.20
54583,BRC0318F,Magnésio,mg,18.20
54584,BRC0318F,Fósforo,mg,197.00
54585,BRC0318F,Potássio,mg,300.00
54586,BRC0318F,Manganês,mg,0.01
54587,BRC0318F,Zinco,mg,5.09
54588,BRC0318F,Cobre,mg,0.11
54589,BRC0318F,Selênio,mcg,1.56
54590,BRC0318F,Vitamina A (RE),mcg,19.80
54591,BRC0318F,Vitamina A (RAE),mcg,19.50
54592,BRC0318F,Vitamina D,mcg,0.10
54593,BRC0318F,Alfa-tocoferol (Vitamina E),mg,0.28
54594,BRC0318F,Tiamina,mg,0.02
54595,BRC0318F,Riboflavina,mg,0.12
54596,BRC0318F,Niacina,mg,1.84
54597,BRC0318F,Vitamina B6,mg,0.00
54598,BRC0318F,Vitamina B12,mcg,3.17
54599,BRC0318F,Vitamina C,mg,0.00
54600,BRC0318F,Equivalente de folato,mcg,11.00
54601,BRC0318F,Sal de adição,g,0.00
54602,BRC0318F,Açúcar de adição,g,0.00
54603,BRC0318F,Gordura de adição,g,0.00
54604,BRC0318F,Proteína vegetal,g,0.00
54605,BRC0318F,Proteína animal,g,0.00
54606,BRC0316F,Energia,kJ,1252.00
54607,BRC0316F,Energia,kcal,300.00
54608,BRC0316F,Umidade,g,48.40
54609,BRC0316F,Carboidrato total,g,0.73
54610,BRC0316F,Carboidrato disponível,g,0.63
54611,BRC0316F,Proteína,g,29.20
54612,BRC0316F,Lipídios,g,20.10
54613,BRC0316F,Fibra alimentar,g,0.11
54614,BRC0316F,Álcool,g,0.00
54615,BRC0316F,Cinzas,g,1.55
54616,BRC0316F,Colesterol,mg,114.00
54617,BRC0316F,Ácidos graxos saturados,g,8.52
54618,BRC0316F,Ácidos graxos monoinsaturados,g,8.51
54619,BRC0316F,Ácidos graxos poliinsaturados,g,0.91
54620,BRC0316F,Ácidos graxos trans,g,0.29
54621,BRC0316F,Cálcio,mg,7.73
54622,BRC0316F,Ferro,mg,2.47
54623,BRC0316F,Sódio,mg,256.00
54624,BRC0316F,Magnésio,mg,18.10
54625,BRC0316F,Fósforo,mg,204.00
54626,BRC0316F,Potássio,mg,316.00
54627,BRC0316F,Manganês,mg,0.01
54628,BRC0316F,Zinco,mg,5.90
54629,BRC0316F,Cobre,mg,0.13
54630,BRC0316F,Selênio,mcg,0.00
54631,BRC0316F,Vitamina A (RE),mcg,0.00
54632,BRC0316F,Vitamina A (RAE),mcg,0.00
54633,BRC0316F,Vitamina D,mcg,0.12
54634,BRC0316F,Alfa-tocoferol (Vitamina E),mg,0.13
54635,BRC0316F,Tiamina,mg,0.00
54636,BRC0316F,Riboflavina,mg,0.06
54637,BRC0316F,Niacina,mg,1.66
54638,BRC0316F,Vitamina B6,mg,0.01
54639,BRC0316F,Vitamina B12,mcg,3.64
54640,BRC0316F,Vitamina C,mg,0.22
54641,BRC0316F,Equivalente de folato,mcg,7.67
54642,BRC0316F,Sal de adição,g,0.45
54643,BRC0316F,Açúcar de adição,g,0.00
54644,BRC0316F,Gordura de adição,g,0.00
54645,BRC0316F,Proteína vegetal,g,0.00
54646,BRC0316F,Proteína animal,g,0.00
54647,BRC0317F,Energia,kJ,1256.00
54648,BRC0317F,Energia,kcal,302.00
54649,BRC0317F,Umidade,g,48.70
54650,BRC0317F,Carboidrato total,g,0.78
54651,BRC0317F,Carboidrato disponível,g,0.67
54652,BRC0317F,Proteína,g,29.30
54653,BRC0317F,Lipídios,g,20.20
54654,BRC0317F,Fibra alimentar,g,0.12
54655,BRC0317F,Álcool,g,0.00
54656,BRC0317F,Cinzas,g,1.11
54657,BRC0317F,Colesterol,mg,114.00
54658,BRC0317F,Ácidos graxos saturados,g,8.54
54659,BRC0317F,Ácidos graxos monoinsaturados,g,8.53
54660,BRC0317F,Ácidos graxos poliinsaturados,g,0.98
54661,BRC0317F,Ácidos graxos trans,g,0.29
54662,BRC0317F,Cálcio,mg,7.70
54663,BRC0317F,Ferro,mg,2.47
54664,BRC0317F,Sódio,mg,76.50
54665,BRC0317F,Magnésio,mg,18.10
54666,BRC0317F,Fósforo,mg,205.00
54667,BRC0317F,Potássio,mg,317.00
54668,BRC0317F,Manganês,mg,0.01
54669,BRC0317F,Zinco,mg,5.90
54670,BRC0317F,Cobre,mg,0.13
54671,BRC0317F,Selênio,mcg,0.00
54672,BRC0317F,Vitamina A (RE),mcg,0.00
54673,BRC0317F,Vitamina A (RAE),mcg,0.00
54674,BRC0317F,Vitamina D,mcg,0.12
54675,BRC0317F,Alfa-tocoferol (Vitamina E),mg,0.14
54676,BRC0317F,Tiamina,mg,0.00
54677,BRC0317F,Riboflavina,mg,0.06
54678,BRC0317F,Niacina,mg,1.66
54679,BRC0317F,Vitamina B6,mg,0.01
54680,BRC0317F,Vitamina B12,mcg,3.64
54681,BRC0317F,Vitamina C,mg,0.24
54682,BRC0317F,Equivalente de folato,mcg,7.75
54683,BRC0317F,Sal de adição,g,0.00
54684,BRC0317F,Açúcar de adição,g,0.00
54685,BRC0317F,Gordura de adição,g,0.00
54686,BRC0317F,Proteína vegetal,g,0.00
54687,BRC0317F,Proteína animal,g,0.00
54688,BRC0987F,Energia,kJ,1099.00
54689,BRC0987F,Energia,kcal,262.00
54690,BRC0987F,Umidade,g,46.20
54691,BRC0987F,Carboidrato total,g,2.89
54692,BRC0987F,Carboidrato disponível,g,2.76
54693,BRC0987F,Proteína,g,34.70
54694,BRC0987F,Lipídios,g,12.50
54695,BRC0987F,Fibra alimentar,g,0.13
54696,BRC0987F,Álcool,g,0.00
54697,BRC0987F,Cinzas,g,3.74
54698,BRC0987F,Colesterol,mg,107.00
54699,BRC0987F,Ácidos graxos saturados,g,4.74
54700,BRC0987F,Ácidos graxos monoinsaturados,g,5.40
54701,BRC0987F,Ácidos graxos poliinsaturados,g,1.07
54702,BRC0987F,Ácidos graxos trans,g,0.39
54703,BRC0987F,Cálcio,mg,15.00
54704,BRC0987F,Ferro,mg,3.30
54705,BRC0987F,Sódio,mg,1470.00
54706,BRC0987F,Magnésio,mg,13.00
54707,BRC0987F,Fósforo,mg,99.40
54708,BRC0987F,Potássio,mg,99.60
54709,BRC0987F,Manganês,mg,0.03
54710,BRC0987F,Zinco,mg,5.80
54711,BRC0987F,Cobre,mg,0.07
54712,BRC0987F,Selênio,mcg,0.03
54713,BRC0987F,Vitamina A (RE),mcg,0.00
54714,BRC0987F,Vitamina A (RAE),mcg,0.00
54715,BRC0987F,Vitamina D,mcg,0.00
54716,BRC0987F,Alfa-tocoferol (Vitamina E),mg,2.37
54717,BRC0987F,Tiamina,mg,0.05
54718,BRC0987F,Riboflavina,mg,0.07
54719,BRC0987F,Niacina,mg,1.43
54720,BRC0987F,Vitamina B6,mg,0.01
54721,BRC0987F,Vitamina B12,mcg,1.77
54722,BRC0987F,Vitamina C,mg,0.43
54723,BRC0987F,Equivalente de folato,mcg,11.80
54724,BRC0987F,Sal de adição,g,0.00
54725,BRC0987F,Açúcar de adição,g,0.00
54726,BRC0987F,Gordura de adição,g,0.00
54727,BRC0987F,Proteína vegetal,g,0.00
54728,BRC0987F,Proteína animal,g,0.00
54729,BRC0963F,Energia,kJ,1232.00
54730,BRC0963F,Energia,kcal,296.00
54731,BRC0963F,Umidade,g,49.60
54732,BRC0963F,Carboidrato total,g,0.42
54733,BRC0963F,Carboidrato disponível,g,0.42
54734,BRC0963F,Proteína,g,28.40
54735,BRC0963F,Lipídios,g,20.10
54736,BRC0963F,Fibra alimentar,g,0.00
54737,BRC0963F,Álcool,g,0.00
54738,BRC0963F,Cinzas,g,1.54
54739,BRC0963F,Colesterol,mg,93.00
54740,BRC0963F,Ácidos graxos saturados,g,9.05
54741,BRC0963F,Ácidos graxos monoinsaturados,g,6.38
54742,BRC0963F,Ácidos graxos poliinsaturados,g,2.92
54743,BRC0963F,Ácidos graxos trans,g,0.26
54744,BRC0963F,Cálcio,mg,4.18
54745,BRC0963F,Ferro,mg,2.66
54746,BRC0963F,Sódio,mg,228.00
54747,BRC0963F,Magnésio,mg,22.40
54748,BRC0963F,Fósforo,mg,239.00
54749,BRC0963F,Potássio,mg,363.00
54750,BRC0963F,Manganês,mg,0.01
54751,BRC0963F,Zinco,mg,6.35
54752,BRC0963F,Cobre,mg,0.09
54753,BRC0963F,Selênio,mcg,0.00
54754,BRC0963F,Vitamina A (RE),mcg,0.00
54755,BRC0963F,Vitamina A (RAE),mcg,0.00
54756,BRC0963F,Vitamina D,mcg,0.41
54757,BRC0963F,Alfa-tocoferol (Vitamina E),mg,1.14
54758,BRC0963F,Tiamina,mg,0.00
54759,BRC0963F,Riboflavina,mg,0.18
54760,BRC0963F,Niacina,mg,2.62
54761,BRC0963F,Vitamina B6,mg,0.17
54762,BRC0963F,Vitamina B12,mcg,1.06
54763,BRC0963F,Vitamina C,mg,0.00
54764,BRC0963F,Equivalente de folato,mcg,0.00
54765,BRC0963F,Sal de adição,g,0.45
54766,BRC0963F,Açúcar de adição,g,0.00
54767,BRC0963F,Gordura de adição,g,0.00
54768,BRC0963F,Proteína vegetal,g,0.00
54769,BRC0963F,Proteína animal,g,0.00
54770,BRC0970F,Energia,kJ,1115.00
54771,BRC0970F,Energia,kcal,267.00
54772,BRC0970F,Umidade,g,52.00
54773,BRC0970F,Carboidrato total,g,0.44
54774,BRC0970F,Carboidrato disponível,g,0.44
54775,BRC0970F,Proteína,g,29.70
54776,BRC0970F,Lipídios,g,16.30
54777,BRC0970F,Fibra alimentar,g,0.00
54778,BRC0970F,Álcool,g,0.00
54779,BRC0970F,Cinzas,g,1.60
54780,BRC0970F,Colesterol,mg,97.40
54781,BRC0970F,Ácidos graxos saturados,g,8.76
54782,BRC0970F,Ácidos graxos monoinsaturados,g,5.58
54783,BRC0970F,Ácidos graxos poliinsaturados,g,0.20
54784,BRC0970F,Ácidos graxos trans,g,0.25
54785,BRC0970F,Cálcio,mg,4.38
54786,BRC0970F,Ferro,mg,2.78
54787,BRC0970F,Sódio,mg,230.00
54788,BRC0970F,Magnésio,mg,23.50
54789,BRC0970F,Fósforo,mg,250.00
54790,BRC0970F,Potássio,mg,381.00
54791,BRC0970F,Manganês,mg,0.01
54792,BRC0970F,Zinco,mg,6.65
54793,BRC0970F,Cobre,mg,0.08
54794,BRC0970F,Selênio,mcg,0.00
54795,BRC0970F,Vitamina A (RE),mcg,0.00
54796,BRC0970F,Vitamina A (RAE),mcg,0.00
54797,BRC0970F,Vitamina D,mcg,0.43
54798,BRC0970F,Alfa-tocoferol (Vitamina E),mg,0.76
54799,BRC0970F,Tiamina,mg,0.00
54800,BRC0970F,Riboflavina,mg,0.19
54801,BRC0970F,Niacina,mg,2.74
54802,BRC0970F,Vitamina B6,mg,0.17
54803,BRC0970F,Vitamina B12,mcg,1.11
54804,BRC0970F,Vitamina C,mg,0.00
54805,BRC0970F,Equivalente de folato,mcg,0.00
54806,BRC0970F,Sal de adição,g,0.45
54807,BRC0970F,Açúcar de adição,g,0.00
54808,BRC0970F,Gordura de adição,g,0.00
54809,BRC0970F,Proteína vegetal,g,0.00
54810,BRC0970F,Proteína animal,g,0.00
54811,BRC0617F,Energia,kJ,773.00
54812,BRC0617F,Energia,kcal,183.00
54813,BRC0617F,Umidade,g,57.30
54814,BRC0617F,Carboidrato total,g,0.00
54815,BRC0617F,Carboidrato disponível,g,0.00
54816,BRC0617F,Proteína,g,35.70
54817,BRC0617F,Lipídios,g,4.47
54818,BRC0617F,Fibra alimentar,g,0.00
54819,BRC0617F,Álcool,g,0.00
54820,BRC0617F,Cinzas,g,1.72
54821,BRC0617F,Colesterol,mg,101.00
54822,BRC0617F,Ácidos graxos saturados,g,2.02
54823,BRC0617F,Ácidos graxos monoinsaturados,g,1.89
54824,BRC0617F,Ácidos graxos poliinsaturados,g,0.10
54825,BRC0617F,Ácidos graxos trans,g,0.04
54826,BRC0617F,Cálcio,mg,5.08
54827,BRC0617F,Ferro,mg,2.34
54828,BRC0617F,Sódio,mg,236.00
54829,BRC0617F,Magnésio,mg,21.00
54830,BRC0617F,Fósforo,mg,239.00
54831,BRC0617F,Potássio,mg,384.00
54832,BRC0617F,Manganês,mg,0.00
54833,BRC0617F,Zinco,mg,5.11
54834,BRC0617F,Cobre,mg,0.09
54835,BRC0617F,Selênio,mcg,13.30
54836,BRC0617F,Vitamina A (RE),mcg,0.00
54837,BRC0617F,Vitamina A (RAE),mcg,0.00
54838,BRC0617F,Vitamina D,mcg,0.08
54839,BRC0617F,Alfa-tocoferol (Vitamina E),mg,0.15
54840,BRC0617F,Tiamina,mg,0.00
54841,BRC0617F,Riboflavina,mg,0.17
54842,BRC0617F,Niacina,mg,4.91
54843,BRC0617F,Vitamina B6,mg,0.16
54844,BRC0617F,Vitamina B12,mcg,2.29
54845,BRC0617F,Vitamina C,mg,0.00
54846,BRC0617F,Equivalente de folato,mcg,3.71
54847,BRC0617F,Sal de adição,g,0.45
54848,BRC0617F,Açúcar de adição,g,0.00
54849,BRC0617F,Gordura de adição,g,0.00
54850,BRC0617F,Proteína vegetal,g,0.00
54851,BRC0617F,Proteína animal,g,0.00
54852,BRC0616F,Energia,kJ,791.00
54853,BRC0616F,Energia,kcal,187.00
54854,BRC0616F,Umidade,g,57.50
54855,BRC0616F,Carboidrato total,g,0.86
54856,BRC0616F,Carboidrato disponível,g,0.86
54857,BRC0616F,Proteína,g,35.90
54858,BRC0616F,Lipídios,g,4.49
54859,BRC0616F,Fibra alimentar,g,0.00
54860,BRC0616F,Álcool,g,0.00
54861,BRC0616F,Cinzas,g,1.27
54862,BRC0616F,Colesterol,mg,102.00
54863,BRC0616F,Ácidos graxos saturados,g,2.03
54864,BRC0616F,Ácidos graxos monoinsaturados,g,1.90
54865,BRC0616F,Ácidos graxos poliinsaturados,g,0.10
54866,BRC0616F,Ácidos graxos trans,g,0.04
54867,BRC0616F,Cálcio,mg,5.00
54868,BRC0616F,Ferro,mg,2.35
54869,BRC0616F,Sódio,mg,58.00
54870,BRC0616F,Magnésio,mg,21.00
54871,BRC0616F,Fósforo,mg,241.00
54872,BRC0616F,Potássio,mg,386.00
54873,BRC0616F,Manganês,mg,0.00
54874,BRC0616F,Zinco,mg,5.14
54875,BRC0616F,Cobre,mg,0.09
54876,BRC0616F,Selênio,mcg,13.30
54877,BRC0616F,Vitamina A (RE),mcg,0.00
54878,BRC0616F,Vitamina A (RAE),mcg,0.00
54879,BRC0616F,Vitamina D,mcg,0.08
54880,BRC0616F,Alfa-tocoferol (Vitamina E),mg,0.15
54881,BRC0616F,Tiamina,mg,0.00
54882,BRC0616F,Riboflavina,mg,0.17
54883,BRC0616F,Niacina,mg,4.93
54884,BRC0616F,Vitamina B6,mg,0.16
54885,BRC0616F,Vitamina B12,mcg,2.30
54886,BRC0616F,Vitamina C,mg,0.00
54887,BRC0616F,Equivalente de folato,mcg,4.00
54888,BRC0616F,Sal de adição,g,0.00
54889,BRC0616F,Açúcar de adição,g,0.00
54890,BRC0616F,Gordura de adição,g,0.00
54891,BRC0616F,Proteína vegetal,g,0.00
54892,BRC0616F,Proteína animal,g,35.90
54893,BRC0513F,Energia,kJ,627.00
54894,BRC0513F,Energia,kcal,148.00
54895,BRC0513F,Umidade,g,65.00
54896,BRC0513F,Carboidrato total,g,0.00
54897,BRC0513F,Carboidrato disponível,g,0.00
54898,BRC0513F,Proteína,g,31.20
54899,BRC0513F,Lipídios,g,2.60
54900,BRC0513F,Fibra alimentar,g,0.00
54901,BRC0513F,Álcool,g,0.00
54902,BRC0513F,Cinzas,g,1.20
54903,BRC0513F,Colesterol,mg,179.00
54904,BRC0513F,Ácidos graxos saturados,g,1.00
54905,BRC0513F,Ácidos graxos monoinsaturados,g,0.57
54906,BRC0513F,Ácidos graxos poliinsaturados,g,0.50
54907,BRC0513F,Ácidos graxos trans,g,0.00
54908,BRC0513F,Cálcio,mg,7.00
54909,BRC0513F,Ferro,mg,8.20
54910,BRC0513F,Sódio,mg,89.00
54911,BRC0513F,Magnésio,mg,23.00
54912,BRC0513F,Fósforo,mg,0.00
54913,BRC0513F,Potássio,mg,0.00
54914,BRC0513F,Manganês,mg,0.00
54915,BRC0513F,Zinco,mg,3.70
54916,BRC0513F,Cobre,mg,0.00
54917,BRC0513F,Selênio,mcg,0.00
54918,BRC0513F,Vitamina A (RE),mcg,0.00
54919,BRC0513F,Vitamina A (RAE),mcg,0.00
54920,BRC0513F,Vitamina D,mcg,0.00
54921,BRC0513F,Alfa-tocoferol (Vitamina E),mg,0.00
54922,BRC0513F,Tiamina,mg,0.15
54923,BRC0513F,Riboflavina,mg,1.80
54924,BRC0513F,Niacina,mg,7.00
54925,BRC0513F,Vitamina B6,mg,0.00
54926,BRC0513F,Vitamina B12,mcg,0.00
54927,BRC0513F,Vitamina C,mg,0.00
54928,BRC0513F,Equivalente de folato,mcg,0.00
54929,BRC0513F,Sal de adição,g,0.00
54930,BRC0513F,Açúcar de adição,g,0.00
54931,BRC0513F,Gordura de adição,g,0.00
54932,BRC0513F,Proteína vegetal,g,0.00
54933,BRC0513F,Proteína animal,g,31.20
54934,BRC0352F,Energia,kJ,1497.00
54935,BRC0352F,Energia,kcal,360.00
54936,BRC0352F,Umidade,g,42.70
54937,BRC0352F,Carboidrato total,g,0.00
54938,BRC0352F,Carboidrato disponível,g,0.00
54939,BRC0352F,Proteína,g,28.50
54940,BRC0352F,Lipídios,g,27.40
54941,BRC0352F,Fibra alimentar,g,0.00
54942,BRC0352F,Álcool,g,0.00
54943,BRC0352F,Cinzas,g,1.43
54944,BRC0352F,Colesterol,mg,94.20
54945,BRC0352F,Ácidos graxos saturados,g,11.70
54946,BRC0352F,Ácidos graxos monoinsaturados,g,12.00
54947,BRC0352F,Ácidos graxos poliinsaturados,g,0.30
54948,BRC0352F,Ácidos graxos trans,g,0.86
54949,BRC0352F,Cálcio,mg,28.00
54950,BRC0352F,Ferro,mg,2.17
54951,BRC0352F,Sódio,mg,271.00
54952,BRC0352F,Magnésio,mg,19.40
54953,BRC0352F,Fósforo,mg,178.00
54954,BRC0352F,Potássio,mg,269.00
54955,BRC0352F,Manganês,mg,0.00
54956,BRC0352F,Zinco,mg,5.43
54957,BRC0352F,Cobre,mg,0.08
54958,BRC0352F,Selênio,mcg,0.00
54959,BRC0352F,Vitamina A (RE),mcg,0.00
54960,BRC0352F,Vitamina A (RAE),mcg,0.00
54961,BRC0352F,Vitamina D,mcg,0.00
54962,BRC0352F,Alfa-tocoferol (Vitamina E),mg,0.00
54963,BRC0352F,Tiamina,mg,0.00
54964,BRC0352F,Riboflavina,mg,0.08
54965,BRC0352F,Niacina,mg,0.56
54966,BRC0352F,Vitamina B6,mg,0.35
54967,BRC0352F,Vitamina B12,mcg,3.19
54968,BRC0352F,Vitamina C,mg,0.00
54969,BRC0352F,Equivalente de folato,mcg,6.62
54970,BRC0352F,Sal de adição,g,0.45
54971,BRC0352F,Açúcar de adição,g,0.00
54972,BRC0352F,Gordura de adição,g,0.00
54973,BRC0352F,Proteína vegetal,g,0.00
54974,BRC0352F,Proteína animal,g,28.50
54975,BRC0368F,Energia,kJ,665.00
54976,BRC0368F,Energia,kcal,158.00
54977,BRC0368F,Umidade,g,66.90
54978,BRC0368F,Carboidrato total,g,2.32
54979,BRC0368F,Carboidrato disponível,g,1.46
54980,BRC0368F,Proteína,g,22.80
54981,BRC0368F,Lipídios,g,6.63
54982,BRC0368F,Fibra alimentar,g,0.86
54983,BRC0368F,Álcool,g,0.00
54984,BRC0368F,Cinzas,g,1.29
54985,BRC0368F,Colesterol,mg,49.80
54986,BRC0368F,Ácidos graxos saturados,g,2.51
54987,BRC0368F,Ácidos graxos monoinsaturados,g,2.96
54988,BRC0368F,Ácidos graxos poliinsaturados,g,0.36
54989,BRC0368F,Ácidos graxos trans,g,0.17
54990,BRC0368F,Cálcio,mg,7.27
54991,BRC0368F,Ferro,mg,1.37
54992,BRC0368F,Sódio,mg,210.00
54993,BRC0368F,Magnésio,mg,15.00
54994,BRC0368F,Fósforo,mg,144.00
54995,BRC0368F,Potássio,mg,272.00
54996,BRC0368F,Manganês,mg,0.05
54997,BRC0368F,Zinco,mg,3.56
54998,BRC0368F,Cobre,mg,0.08
54999,BRC0368F,Selênio,mcg,0.11
55000,BRC0368F,Vitamina A (RE),mcg,40.40
55001,BRC0368F,Vitamina A (RAE),mcg,22.70
55002,BRC0368F,Vitamina D,mcg,0.00
55003,BRC0368F,Alfa-tocoferol (Vitamina E),mg,0.96
55004,BRC0368F,Tiamina,mg,0.00
55005,BRC0368F,Riboflavina,mg,0.00
55006,BRC0368F,Niacina,mg,2.30
55007,BRC0368F,Vitamina B6,mg,0.03
55008,BRC0368F,Vitamina B12,mcg,1.24
55009,BRC0368F,Vitamina C,mg,5.91
55010,BRC0368F,Equivalente de folato,mcg,5.29
55011,BRC0368F,Sal de adição,g,0.45
55012,BRC0368F,Açúcar de adição,g,0.00
55013,BRC0368F,Gordura de adição,g,0.30
55014,BRC0368F,Proteína vegetal,g,0.57
55015,BRC0368F,Proteína animal,g,22.30
55016,BRC0969F,Energia,kJ,996.00
55017,BRC0969F,Energia,kcal,238.00
55018,BRC0969F,Umidade,g,55.50
55019,BRC0969F,Carboidrato total,g,0.00
55020,BRC0969F,Carboidrato disponível,g,0.00
55021,BRC0969F,Proteína,g,30.20
55022,BRC0969F,Lipídios,g,13.00
55023,BRC0969F,Fibra alimentar,g,0.00
55024,BRC0969F,Álcool,g,0.00
55025,BRC0969F,Cinzas,g,1.28
55026,BRC0969F,Colesterol,mg,67.50
55027,BRC0969F,Ácidos graxos saturados,g,4.02
55028,BRC0969F,Ácidos graxos monoinsaturados,g,4.96
55029,BRC0969F,Ácidos graxos poliinsaturados,g,2.92
55030,BRC0969F,Ácidos graxos trans,g,0.25
55031,BRC0969F,Cálcio,mg,3.89
55032,BRC0969F,Ferro,mg,1.62
