id,food_code,description,weight_g
6987,BRC0250A,Unidade média,185.00
6988,BRC0251A,Unidade média,205.00
6989,BRC1075A,Pedaço/ Unidade/ Fatia (M),180.00
6990,BRC1060A,Pedaço/ Unidade/ Fatia (M),160.00
6991,BRC0318A,Pedaço/ Unidade/ Fatia (M),210.00
6992,BRC0413A,Pedaço/ Unidade/ Fatia (M),90.00
6993,BRC1209A,Porção média,90.00
6994,BRC0264A,Pedaço/ Unidade/ Fatia (M),110.00
6995,BRC0261A,Pedaço/ Unidade/ Fatia (M),120.00
6996,BRC0263A,Pedaço/ Unidade/ Fatia (M),120.00
6997,BRC0271A,Pedaço/ Unidade/ Fatia (M),120.00
6998,BRC0260A,Pedaço/ Unidade/ Fatia (M),90.00
6999,BRC0262A,Pedaço/ Unidade/ Fatia (M),90.00
7000,BRC0269A,Pedaço/ Unidade/ Fatia (M),120.00
7001,BRC0267A,Porção média,90.00
7002,BRC0266A,Pedaço/ Unidade/ Fatia (M),120.00
7003,BRC0265A,Pedaço/ Unidade/ Fatia (M),120.00
7004,BRC0268A,Pedaço/ Unidade/ Fatia (M),120.00
7005,BRC0270A,Pedaço/ Unidade/ Fatia (M),120.00
7006,BRC0473A,Pedaço/ Unidade/ Fatia (M),65.00
7007,BRC0474A,Pedaço/ Unidade/ Fatia (M),80.00
7008,BRC0472A,Pedaço/ Unidade/ Fatia (M),65.00
7009,BRC0877A,Pedaço/ Unidade/ Fatia (M),90.00
7010,BRC0491A,Porção média,110.00
7011,BRC0767A,Pedaço/ Unidade/ Fatia (M),110.00
7012,BRC0763A,Pedaço/ Unidade/ Fatia (M),110.00
7013,BRC0500A,Pedaço/ Unidade/ Fatia (M),110.00
7014,BRC0476A,Pedaço/ Unidade/ Fatia (M),65.00
7015,BRC0452A,Pedaço/ Unidade/ Fatia (M),140.00
7016,BRC0325A,Pedaço/ Unidade/ Fatia (M),160.00
7017,BRC0477A,Pedaço/ Unidade/ Fatia (M),80.00
7018,BRC0331A,Pedaço/ Unidade/ Fatia (M),120.00
7019,BRC0343A,Pedaço/ Unidade/ Fatia (M),110.00
7020,BRC0355A,Pedaço/ Unidade/ Fatia (M),110.00
7021,BRC0330A,Pedaço/ Unidade/ Fatia (M),140.00
7022,BRC0332A,Pedaço/ Unidade/ Fatia (M),130.00
7023,BRC0338A,Pedaço/ Unidade/ Fatia (M),130.00
7024,BRC0342A,Pedaço/ Unidade/ Fatia (M),130.00
7025,BRC0344A,Pedaço/ Unidade/ Fatia (M),120.00
7026,BRC0350A,Pedaço/ Unidade/ Fatia (M),120.00
7027,BRC0354A,Pedaço/ Unidade/ Fatia (M),130.00
7028,BRC0356A,Pedaço/ Unidade/ Fatia (M),120.00
7029,BRC0362A,Pedaço/ Unidade/ Fatia (M),120.00
7030,BRC0302A,Pedaço/ Unidade/ Fatia (M),80.00
7031,BRC0304A,Pedaço/ Unidade/ Fatia (M),100.00
7032,BRC0306A,Pedaço/ Unidade/ Fatia (M),90.00
7033,BRC0309A,Pedaço/ Unidade/ Fatia (M),90.00
7034,BRC0381A,Pedaço/ Unidade/ Fatia (M),130.00
7035,BRC0378A,Pedaço/ Unidade/ Fatia (M),130.00
7036,BRC0392A,Pedaço/ Unidade/ Fatia (M),185.00
7037,BRC0388A,Pedaço/ Unidade/ Fatia (M),175.00
7038,BRC0852A,Pedaço/ Unidade/ Fatia (M),180.00
7039,BRC0390A,Pedaço/ Unidade/ Fatia (M),225.00
7040,BRC0393A,Pedaço/ Unidade/ Fatia (M),225.00
7041,BRC0755A,Pedaço/ Unidade/ Fatia (M),110.00
7042,BRC0389A,Pedaço/ Unidade/ Fatia (M),185.00
7043,BRC0813A,Pedaço/ Unidade/ Fatia (M),120.00
7044,BRC0391A,Pedaço/ Unidade/ Fatia (M),175.00
7045,BRC0394A,Pedaço/ Unidade/ Fatia (M),175.00
7046,BRC0321A,Pedaço/ Unidade/ Fatia (M),90.00
7047,BRC0475A,Pedaço/ Unidade/ Fatia (M),65.00
7048,BRC0759A,Pedaço/ Unidade/ Fatia (M),100.00
7049,BRC0499A,Porção média,140.00
7050,BRC0492A,Porção média,100.00
7051,BRC0768A,Pedaço/ Unidade/ Fatia (M),110.00
7052,BRC0764A,Pedaço/ Unidade/ Fatia (M),110.00
7053,BRC0557A,Porção média,140.00
7054,BRC0622A,Pedaço/ Unidade/ Fatia (M),160.00
7055,BRC0323A,Pedaço/ Unidade/ Fatia (M),140.00
7056,BRC0713A,Porção média,150.00
7057,BRC0451A,Pedaço/ Unidade/ Fatia (M),160.00
7058,BRC0326A,Pedaço/ Unidade/ Fatia (M),160.00
7059,BRC0328A,Pedaço/ Unidade/ Fatia (M),110.00
7060,BRC0340A,Pedaço/ Unidade/ Fatia (M),110.00
7061,BRC0352A,Pedaço/ Unidade/ Fatia (M),110.00
